frame_id,steering_angle,Smoothed_angle,Predicted_Steering_Angle
1479425485390543846,9.1642228477,14.7833333333,-10.1881278783
1479425485440506177,7.7200560998,14.6166666667,-10.2393192923
1479425485490477038,6.32068003585,14.35,-10.78782361
1479425485540565275,4.98297022421,13.8,-10.9773989255
1479425485590505880,3.72307085892,13.25,-10.8280098818
1479425485640609578,2.06694500413,12.45,-20.1053363031
1479425485690576112,0.62712786578,12.1,-17.2490024186
1479425485740573004,-0.739755465494,11.75,-17.2398943614
1479425485790546685,-1.3893036539,11.5833333333,-6.59266848785
1479425485840559825,-2.42322946793,11.3333333333,-13.1433953453
1479425485890629266,-3.3931509425,11.0833333333,-13.1029495264
1479425485940608392,-4.59552110958,10.6,-18.1336536426
1479425485990666090,-6.07008027569,9.9,-24.6147945328
1479425486040582153,-7.47321802936,9.2,-24.6526371959
1479425486090599597,-9.13266464146,8.16666666667,-31.3733298958
1479425486140745486,-10.8908536896,8.28333333333,-35.1974025479
1479425486190679920,-12.5624122208,8.4,-35.0531045564
1479425486240692739,-13.6061557917,8.18333333333,-24.4843191366
1479425486290648553,-14.4878161976,7.73333333333,-22.8618076993
1479425486340634444,-15.3160959098,7.26666666667,-22.915738873
1479425486390659354,-16.3461530386,7.03333333333,-27.0042781573
1479425486440743993,-17.2818056364,6.85,-26.4649049487
1479425486490709993,-18.1546832859,6.66666666667,-26.3995007648
1479425486540772299,-19.055097924,6.26666666667,-27.7072224437
1479425486590735978,-20.0883215261,5.76666666667,-30.7972170997
1479425486640694457,-21.0516420089,5.26666666667,-30.6592028822
1479425486690766263,-21.6551471339,4.85,-26.293393776
1479425486740761334,-21.8398426967,4.46666666667,-22.5425885631
1479425486790749856,-22.0087732374,4.08333333333,-22.6161206722
1479425486840724279,-22.0816685836,3.71666666667,-22.2288147953
1479425486890747233,-21.5574951651,3.45,-17.8387226591
1479425486940764128,-21.1167021106,3.16666666667,-18.2855416818
1479425486990757479,-20.5149992172,2.93333333333,-15.898412765
1479425487040821897,-19.5562210441,2.73333333333,-10.0187963897
1479425487090795754,-18.6594185313,2.53333333333,-10.0611059965
1479425487140805791,-17.9092688951,2.18333333333,-11.3954013801
1479425487190895637,-17.3250941848,1.65,-12.9173314517
1479425487240856027,-16.7862253265,1.11666666667,-12.9024740827
1479425487290802152,-15.743199405,0.816666666667,-4.8766120603
1479425487340878169,-14.7946464565,-1.51666666667,-5.41445872159
1479425487390846924,-13.9049412386,-3.81666666667,-5.41202461293
1479425487440861628,-13.0889981639,-6.26666666667,-5.66460756975
1479425487490845852,-12.7362417599,-8.76666666667,-10.7465641448
1479425487540860747,-12.4158862078,-11.2666666667,-10.7090100572
1479425487590865929,-12.6725191106,-12.3,-13.869414572
1479425487641014811,-12.3394455676,-12.4666666667,-10.5233766146
1479425487690951572,-12.0353704758,-12.6333333333,-10.4647693227
1479425487740952588,-11.7383839228,-12.9333333333,-10.2258638197
1479425487790982994,-10.9700952587,-13.2166666667,-4.20930855481
1479425487840948603,-10.2476518647,-13.4833333333,-4.10477592466
1479425487891009020,-9.73455263891,-13.75,-6.13845407786
1479425487940907205,-9.34952844026,-14.0166666667,-7.06347171979
1479425487991004886,-9.01045458686,-14.2833333333,-7.14205005799
1479425488041048687,-8.5241564365,-14.6,-5.21897315802
1479425488090986832,-8.18907371167,-14.7333333333,-6.35553840713
1479425488140934935,-7.88696143764,-14.8666666667,-6.33251981586
1479425488191055241,-8.03775316195,-14.9,-8.54162967034
1479425488240958496,-8.35717717021,-14.95,-10.0561489867
1479425488290966154,-8.64111823832,-15.0,-10.0487757975
1479425488341129143,-9.11671887677,-15.0166666667,-12.3081835919
1479425488391013327,-9.72853139416,-15.0833333333,-14.4670731999
1479425488441007456,-10.3101207996,-15.15,-14.6873672912
1479425488491055068,-10.8668239887,-15.2166666667,-14.9541032537
1479425488541076334,-10.9536549412,-15.2333333333,-11.152890391
1479425488591096257,-10.9313760732,-15.2333333333,-10.9164761995
1479425488641044579,-10.6514798697,-15.05,-9.2757947514
1479425488691245689,-10.447451611,-14.9166666667,-9.62111630923
1479425488741052694,-10.2825830731,-14.7833333333,-9.69900351765
1479425488791135030,-10.6023225105,-14.8833333333,-12.3039693652
1479425488841110912,-11.3148498764,-14.95,-17.3267811978
1479425488891153962,-11.9721366193,-15.0166666667,-17.2726690241
1479425488941109075,-12.9914419979,-15.1,-23.4777951398
1479425488991134774,-13.432538993,-14.9666666667,-16.2667802348
1479425489041248497,-13.8498945646,-14.8333333333,-16.4470323421
1479425489091181881,-13.938024716,-14.55,-14.1424052803
1479425489141173630,-14.2803793591,-14.2333333333,-16.1776189454
1479425489191199472,-14.5898059508,-13.9166666667,-16.2047621172
1479425489241186869,-14.9044257997,-13.7833333333,-16.5628381995
1479425489291205269,-14.7436539006,-13.65,-14.1836997503
1479425489341182343,-14.5961545824,-13.5166666667,-14.1103093676
1479425489391202680,-13.8347348345,-13.1833333333,-7.16782420371
1479425489441241773,-12.9269079207,-12.8166666667,-4.16399750674
1479425489491243653,-12.0609206495,-12.4333333333,-3.91696023663
1479425489541281024,-11.6592195507,-12.1333333333,-9.21443147812
1479425489591294001,-11.3825129837,-11.8,-10.0318574189
1479425489641266813,-11.1329801694,-11.45,-9.98888613754
1479425489691263153,-9.69839285387,-10.8833333333,8.07782140588
1479425489741277695,-10.5449567075,-10.8166666667,-18.4069175584
1479425489791265597,-11.3320968491,-10.75,-18.3528361206
1479425489841278770,-13.0590256237,-10.9833333333,-36.7047945619
1479425489891358627,-14.5354580291,-11.25,-33.1164590588
1479425489941286946,-15.9389274516,-11.5,-33.1246040593
1479425489991360189,-17.5310233107,-11.8833333333,-38.3988795515
1479425490041287608,-18.8208934995,-12.2666666667,-33.9095191535
1479425490091322589,-20.0518801009,-12.6666666667,-34.0907513929
1479425490141343677,-21.1085671031,-13.0166666667,-32.1962379172
1479425490191325311,-21.9402879636,-13.3,-29.5890659185
1479425490241371996,-22.7182261825,-13.5833333333,-29.6116533541
1479425490291368171,-23.7706681605,-14.0833333333,-34.7894763299
1479425490341348403,-24.2699747903,-14.45,-27.7152957273
1479425490391414539,-24.712754383,-14.8166666667,-27.5640719239
1479425490441423635,-25.4285853422,-15.25,-31.4840336018
1479425490491446256,-25.0098923122,-15.45,-22.3995900151
1479425490541424423,-24.6268705033,-15.65,-22.3596214557
1479425490591357731,-24.1760646103,-15.7833333333,-21.242800149
1479425490641447655,-23.0443095979,-15.7833333333,-10.714868652
1479425490691411835,-21.9712434293,-15.7833333333,-10.6164951449
1479425490741508860,-20.9237892128,-15.7666666667,-9.98570412316
1479425490791451567,-19.4873806027,-15.7166666667,-1.67639213166
1479425490841471357,-18.1282270341,-15.6666666667,-1.77170165855
1479425490891477384,-17.8788740511,-15.8333333333,-16.7361064384
1479425490941523580,-18.359233502,-16.0666666667,-21.6011152879
1479425490991502476,-18.8005022937,-16.3,-21.6364854226
1479425491041615163,-17.2496958071,-16.1833333333,2.79142552958
1479425491091535011,-16.5319596009,-16.25,-10.4513650764
1479425491141691993,-15.8683965865,-16.3166666667,-10.488602414
1479425491191603767,-15.120975019,-16.3166666667,-8.643968956
1479425491241717428,-15.7004018744,-16.4833333333,-20.0521786484
1479425491291512626,-16.2471832701,-16.65,-20.2207886982
1479425491341550350,-15.3965030827,-16.5666666667,-7.47506489559
1479425491391561189,-15.9454315043,-16.65,-19.9435410745
1479425491441611377,-16.4568232813,-16.75,-20.0341349961
1479425491491563918,-16.9265025059,-16.85,-20.0556176486
1479425491541575001,-17.6145059289,-17.05,-23.3067996464
1479425491591589319,-18.2543603286,-17.2666666667,-23.3368866296
1479425491641601138,-17.8182039382,-17.3666666667,-15.0338969387
1479425491691636355,-17.2265143873,-17.4166666667,-12.7296327307
1479425491741621994,-16.6726065259,-17.4666666667,-12.6174656566
1479425491791566517,-16.3237639441,-17.5,-14.3690480325
1479425491841585389,-16.531161357,-17.5,-17.3797544375
1479425491891582046,-16.7106207077,-17.5,-17.3811324281
1479425491941762913,-16.4335213681,-17.3666666667,-15.0797923948
1479425491991755047,-16.269480157,-17.35,-15.6906998821
1479425492041676359,-16.1291315667,-17.3333333333,-15.6816293909
1479425492091689816,-15.7830612938,-17.3166666667,-13.8529785756
1479425492141772846,-15.2327141694,-17.2333333333,-11.2183842212
1479425492191726921,-14.7284528287,-17.15,-11.2292262927
1479425492241811546,-14.8306436884,-17.1333333333,-15.0936884147
1479425492291817356,-15.5801433572,-17.2666666667,-22.0852220208
1479425492341759402,-16.2663430309,-17.3833333333,-21.9353659629
1479425492391763702,-16.842462895,-17.6166666667,-21.1553908031
1479425492441843399,-16.3324319068,-17.75,-12.7700683044
1479425492491710171,-15.8508157495,-17.9,-12.5955740465
1479425492541849861,-15.1554300835,-17.9,-9.36755322025
1479425492591738105,-14.2400390435,-17.8166666667,-5.36357466605
1479425492641822132,-13.3859010135,-17.75,-5.41438102819
1479425492691740065,-12.6230065561,-17.9666666667,-5.93597952321
1479425492741875206,-11.8223524817,-17.7333333333,-4.61319343524
1479425492791746966,-11.0718638573,-17.5,-4.55341092387
1479425492841830671,-10.8883649043,-17.0666666667,-10.1930328079
1479425492891865491,-11.3215285137,-16.75,-14.0757383652
1479425492941884843,-11.7090096138,-16.4333333333,-14.0182170733
1479425492991866278,-11.1877893636,-15.9166666667,-7.50186997299
1479425493041929710,-10.3238925631,-15.4,-2.21044665057
1479425493092004025,-9.52497191981,-14.8666666667,-2.34007745116
1479425493141821942,-8.83451561341,-14.3833333333,-3.11052364331
1479425493192009074,-8.21971634415,-13.95,-3.44493440083
1479425493242007602,-7.65638743825,-13.5166666667,-3.49258073326
1479425493291948988,-8.24801849517,-13.15,-12.7442040855
1479425493341966078,-7.62400358274,-12.7333333333,-2.73680215891
1479425493391974103,-7.04703596255,-12.3166666667,-2.72416054597
1479425493441863784,-6.40819211214,-11.8166666667,-1.33820630724
1479425493491914413,-5.56363833296,-11.4166666667,2.26933483405
1479425493541899559,-4.77415701938,-11.0166666667,2.27910115079
1479425493592201489,-4.9604460959,-10.75,-5.67310816706
1479425493641989161,-5.68834283753,-10.7666666667,-11.9036460015
1479425493692010624,-6.35211971469,-10.7833333333,-11.7346218715
1479425493741922626,-7.13233490908,-10.8666666667,-14.0571901327
1479425493792065656,-7.98049520543,-11.1,-15.8655049136
1479425493841922566,-8.76498648762,-11.3333333333,-15.7489955467
1479425493892103053,-9.85319115857,-11.4166666667,-21.4567182587
1479425493942230730,-10.7138941925,-11.3666666667,-18.780796991
1479425493991991303,-11.516990129,-11.3166666667,-18.7603781404
1479425494041994270,-12.1463849118,-11.6333333333,-17.0996313041
1479425494092136994,-12.7360892793,-11.75,-17.2093685384
1479425494142097639,-13.2694490189,-11.8666666667,-17.0910611243
1479425494192068548,-13.6596955532,-11.9833333333,-15.9950582342
1479425494242131336,-14.3194009819,-11.9666666667,-19.6504303365
1479425494292052302,-14.9397912021,-11.95,-19.7826679214
1479425494342083623,-15.2967859666,-12.1166666667,-17.3245682165
1479425494392204934,-15.4950511066,-12.0666666667,-16.2838027738
1479425494442226165,-15.6892571265,-12.0,-16.4519125123
1479425494492182610,-16.2103751763,-11.9833333333,-19.8951594295
1479425494542136981,-17.0297059258,-12.0,-24.5020810436
1479425494595108731,-17.7939561706,-12.0166666667,-24.499495817
1479425494642230223,-18.5401500298,-12.1833333333,-25.0005909379
1479425494692232851,-18.9491555775,-12.3333333333,-21.4646310329
1479425494742163136,-19.3277862903,-12.4833333333,-21.55398186
1479425494792286709,-19.8376355785,-12.6333333333,-23.3980048699
1479425494842236602,-20.6755899919,-12.8166666667,-28.4136518341
1479425494892302691,-21.4609056545,-13.0,-28.4563388088
1479425494942234427,-22.15388378,-13.2,-27.910528147
1479425494992301104,-22.7210184842,-13.3833333333,-26.92900435
1479425495042243984,-23.2349551297,-13.5666666667,-26.8402801927
1479425495092319656,-23.2101573263,-13.7333333333,-23.1912960248
1479425495142243009,-22.5460324074,-13.8333333333,-17.1591222518
1479425495192429671,-21.9428919756,-13.9333333333,-17.3090312437
1479425495242398188,-21.1127330993,-13.9,-13.4862716954
1479425495292362640,-20.4249035292,-13.7666666667,-14.7348541814
1479425495342280402,-19.7817340638,-13.65,-14.6579940627
1479425495392305613,-19.7393830363,-13.6166666667,-19.6842909993
1479425495442397866,-20.4038048186,-13.8333333333,-25.7944757779
1479425495492389785,-21.0155407725,-14.05,-25.753154841
1479425495542374556,-21.5358058813,-14.3166666667,-25.2111212738
1479425495592366412,-22.2535053016,-14.7,-28.3336139698
1479425495642409263,-22.9292099971,-15.0833333333,-28.4634883093
1479425495692366042,-23.2327370421,-15.4,-24.7988203196
1479425495742365072,-22.434638925,-15.5833333333,-15.261248323
1479425495792400687,-21.6896957065,-15.7666666667,-15.2461143313
1479425495842391691,-21.0852087991,-15.8666666667,-16.435147813
1479425495892471370,-19.8563043836,-15.7166666667,-5.85407744422
1479425495942485274,-18.688848333,-15.5666666667,-5.75316438744
1479425495992468133,-17.6052285259,-15.55,-6.07724192252
1479425496042442342,-16.7775844576,-15.6666666667,-9.18700570728
1479425496092421627,-15.9977070276,-15.7833333333,-9.07751692111
1479425496142420353,-15.5452929019,-15.9333333333,-12.5955117211
1479425496192518898,-15.6549946502,-16.1333333333,-15.9515260235
1479425496242444872,-15.7362289351,-16.3333333333,-15.9138541152
1479425496292528684,-15.9769954383,-16.4166666667,-17.0570655652
1479425496342424634,-16.2219376941,-16.6666666667,-17.3323426793
1479425496392544775,-16.4371029641,-16.9166666667,-17.3378068307
1479425496443112062,-17.3594613433,-17.3333333333,-26.3409643361
1479425496495100089,-16.2024841138,-17.4166666667,-3.4457745141
1479425496542666083,-15.1181219327,-17.5,-3.57791540921
1479425496592500443,-15.4635044444,-17.7,-17.3874930418
1479425496642505663,-14.9770506772,-17.7,-11.6702029423
1479425496692544486,-14.5291788829,-17.7,-11.6259646608
1479425496742594096,-13.7631418595,-17.5833333333,-7.03317769639
1479425496792552924,-13.2069014019,-17.4833333333,-9.12494831603
1479425496842588707,-12.6991801281,-17.3833333333,-9.16213869606
1479425496892548542,-12.5267990807,-17.2166666667,-11.898997204
1479425496942533962,-13.4131410351,-17.2666666667,-21.8562689572
1479425496992649699,-14.2486478445,-17.3166666667,-21.9516098603
1479425497042546257,-15.1249184015,-17.4166666667,-23.4195558243
1479425497092631365,-14.650669057,-17.3166666667,-11.4734704423
1479425497142607078,-14.2211587912,-17.2166666667,-11.5035343737
1479425497192542634,-13.5247502677,-17.0833333333,-7.72358645119
1479425497242765577,-12.3083288428,-16.75,1.47489877638
1479425497292704569,-11.1628498643,-16.4166666667,1.39845903445
1479425497342701258,-12.1628643211,-16.5,-22.3434321998
1479425497392724498,-13.0362386146,-16.5833333333,-21.2883421428
1479425497442579199,-13.8573166244,-16.6666666667,-21.3544822797
1479425497492666034,-13.3086046729,-16.5,-9.31296805595
1479425497542728149,-14.6641065342,-16.6,-30.9529351674
1479425497592764954,-15.9531689979,-16.7166666667,-31.0272203049
1479425497642749323,-17.952902891,-17.0833333333,-47.5696345312
1479425497692769784,-19.8870533641,-17.5333333333,-48.0268473943
1479425497742750702,-21.7524700899,-17.9833333333,-48.3722227398
1479425497792709538,-23.3853200102,-18.35,-45.0803037863
1479425497842787024,-25.519775768,-18.85,-58.2500047515
1479425497892694345,-27.5641134305,-19.35,-58.1999189743
1479425497942687618,-29.8544558771,-20.0,-66.3171411802
1479425497992709256,-31.8418034424,-20.5833333333,-61.1776287354
1479425498042798110,-33.7397853984,-21.1666666667,-61.0761321243
1479425498092738792,-35.4483557179,-21.75,-58.7089661429
1479425498142735200,-36.9066617125,-22.3833333333,-55.1375524335
1479425498192744200,-38.285283984,-23.0166666667,-55.0043432541
1479425498242902799,-40.0509585505,-23.8666666667,-64.5166555036
1479425498292822560,-41.2951580274,-24.55,-55.5673250115
1479425498342878620,-42.4674683064,-25.2333333333,-55.4863497038
1479425498392895512,-44.5017859513,-26.15,-74.907640854
1479425498442828092,-44.9614743375,-26.5166666667,-47.986364863
1479425498492920347,-45.3710559099,-26.8833333333,-47.8921355733
1479425498546411254,-46.7463873755,-27.5166666667,-63.4039767067
1479425498592856346,-47.4805460677,-27.9333333333,-53.7793761472
1479425498642892763,-48.1589127213,-28.35,-53.7272618038
1479425498692886787,-48.5324895697,-28.7833333333,-50.711760606
1479425498742957945,-48.978517291,-29.3833333333,-51.8629001982
1479425498792901389,-49.3674162919,-29.9833333333,-51.6900212801
1479425498842878413,-48.8932166845,-30.4666666667,-45.7165427377
1479425498892983593,-45.6104189311,-30.1,17.6067147934
1479425498942907125,-42.44745286,-29.7333333333,17.2817839116
1479425498992865468,-40.9052351145,-29.9833333333,-21.0346484265
1479425499042983804,-38.8617714667,-29.9666666667,-8.2460472576
1479425499093087230,-36.909803121,-29.95,-8.37129841282
1479425499142991587,-34.5224662596,-29.6833333333,4.33085262486
1479425499192991731,-32.3446628849,-29.4166666667,1.40966737487
1479425499243108008,-30.253182743,-29.15,1.47237971723
1479425499292982084,-28.6365582285,-28.9833333333,-7.27219205555
1479425499343006712,-26.6803794737,-28.6833333333,1.9526202429
1479425499393048862,-24.815728445,-28.3833333333,1.78725325224
1479425499443106767,-24.3136245936,-28.2833333333,-20.837906535
1479425499493057894,-22.457375661,-28.1833333333,3.96181280825
1479425499542973345,-20.6887412535,-28.0833333333,3.83998187025
1479425499593069980,-18.615543099,-27.6,12.6858708549
1479425499643149905,-16.0051229466,-26.95,28.5386835694
1479425499693176519,-13.4983089102,-26.3,28.3698583686
1479425499743094876,-11.1903321077,-25.7666666667,25.7031441959
1479425499795116795,-8.73002600449,-25.1,31.9554874093
1479425499843132178,-6.36557171518,-24.4333333333,31.919116652
1479425499893150118,-3.9629908783,-23.6666666667,35.2707177984
1479425499943140185,-1.24391878031,-22.55,46.1656686568
1479425499993253558,1.37429618753,-21.4333333333,46.1216719932
1479425500043205174,4.32191822657,-20.1,57.9542643906
1479425500093066047,7.15338911044,-18.9666666667,57.5907480626
1479425500143247125,9.88191395757,-17.8333333333,57.543681229
1479425500193125644,12.615070409,-16.7166666667,60.4005649437
1479425500243231646,15.2714832809,-15.7166666667,61.0209783468
1479425500293193365,17.8254876698,-14.7333333333,60.9053705649
1479425500343148057,20.2576876137,-13.3666666667,60.2340859129
1479425500393181060,22.6668968854,-11.9833333333,62.066400271
1479425500443160840,24.9798218252,-10.6166666667,61.9944852092
1479425500493120179,26.9291215454,-9.55,55.407788868
1479425500543180377,28.5217941698,-8.23333333333,49.4012795307
1479425500593244086,30.0366897937,-6.9,49.3680984718
1479425500643237841,31.0112116684,-5.45,40.7924817801
1479425500693206471,32.2713955659,-3.88333333333,46.8275481383
1479425500743274143,33.4659585792,-2.31666666667,46.8685634242
1479425500793246113,34.464863002,-0.833333333333,44.6279301123
1479425500843195527,34.9573978538,0.766666666667,38.3295155654
1479425500893204133,35.4019979194,2.36666666667,38.2718312028
1479425500943412380,33.8804387616,3.7,14.4179982907
1479425500993235330,32.4105021029,4.93333333333,13.9552273612
1479425501043361339,31.0170034364,6.18333333333,14.0190998752
1479425501093283910,30.5111808914,7.58333333333,26.9949088453
1479425501143264695,31.2702441489,9.11666666667,37.9050534594
1479425501195107850,31.9798352265,10.65,37.9531789723
1479425501243342253,31.5244833762,12.1833333333,28.5444482491
1479425501293350303,30.5773601249,13.45,21.2190857322
1479425501343286783,29.6869051401,14.7166666667,21.1828754843
1479425501396915585,30.1476788572,16.5,33.1838320447
1479425501443337489,28.4058603213,17.35,4.44612572748
1479425501493406915,26.7323598927,18.2,4.20149225708
1479425501543241515,25.4377242435,19.4166666667,10.2630140723
1479425501593319109,25.2651646327,20.7,24.6362976758
1479425501643275555,25.0824482275,21.9833333333,24.3919493658
1479425501693293024,24.5950175587,23.1666666667,21.2777143685
1479425501743361562,24.9397343306,24.45,26.8578303638
1479425501795783794,25.2635562575,25.7333333333,26.9999580627
1479425501843322589,25.1262871805,26.8833333333,24.6949468027
1479425501893324605,24.9305136055,27.0,24.1578173113
1479425501943323674,24.7654290831,27.1166666667,24.1805942846
1479425501993480262,25.209273242,27.9333333333,28.0714132529
1479425502043530471,25.9972884736,28.6166666667,33.0301766941
1479425502093587589,26.732874721,29.3,33.0508004503
1479425502143512934,27.7835175358,29.8666666667,38.7731841633
1479425502193632422,29.2301326258,30.6333333333,47.2364237526
1479425502243481501,30.607525892,31.4,47.3036191536
1479425502293554577,31.7353342842,32.2333333333,43.9983710859
1479425502343509992,32.8306905404,32.95,44.552384805
1479425502393625882,33.8620594444,33.6666666667,44.5412072004
1479425502443567283,34.2194140994,34.6,36.2504435481
1479425502493548934,33.9793642612,35.0833333333,32.9044704775
1479425502543559067,33.7463301442,35.5666666667,32.7216433889
1479425502593560218,33.4862207982,35.9,32.2631669408
1479425502643550174,32.9581679222,35.9166666667,29.1960841544
1479425502693676188,32.4722518475,35.9333333333,29.171153964
1479425502743584109,33.1585766037,36.15,38.8292122051
1479425502793712452,33.6352271978,36.2333333333,36.8377920054
1479425502843774231,34.0690088736,36.3166666667,36.8294250237
1479425502893689876,34.1299832067,36.3,34.237344328
1479425502943604283,34.032499527,36.0833333333,33.7896903147
1479425502993777973,33.9699232392,35.8666666667,33.8574867724
1479425503047243303,33.8793324677,35.4666666667,33.6650769284
1479425503093643791,33.1033024653,34.95,26.2361755738
1479425503143755471,32.388801942,34.4333333333,26.350892016
1479425503193782243,31.1479534563,33.7,16.9350783866
1479425503243751961,29.9478212533,32.95,16.4485862102
1479425503293782762,28.8139112393,32.2166666667,16.4481593234
1479425503343739887,27.5056287999,31.4166666667,12.0834746371
1479425503393739782,26.2410747571,30.5666666667,11.6069477066
1479425503443786397,25.0278485664,29.7333333333,11.3004873639
1479425503493708959,23.6730948013,28.9333333333,7.39812281459
1479425503543757674,22.1420845762,28.15,2.49328072868
1479425503593728482,20.6884160562,27.3666666667,2.54673186813
1479425503643735567,18.8810765991,26.6,-6.47688995123
1479425503693779091,16.9425770222,25.65,-11.2943606842
1479425503743765590,15.0881003245,24.7,-11.2923765142
1479425503793843338,13.2613016393,23.7666666667,-12.5171088334
1479425503847509837,11.3876864756,22.8833333333,-15.4118608244
1479425503893829763,9.59396519295,22.0,-15.4711656494
1479425503943856940,8.01410486305,21.5666666667,-12.6075721276
1479425503993981304,6.5027917806,21.15,-12.7582947658
1479425504043828500,5.06693916501,20.7166666667,-12.7334311696
1479425504093877895,3.49006441137,20.0,-17.0716941229
1479425504143898461,1.89013054229,19.0666666667,-19.1359497523
1479425504193813610,0.367999089057,18.1333333333,-19.1057090898
1479425504243858621,-1.05338831341,17.3666666667,-18.5782699292
1479425504293589292,-2.10703281893,16.8,-13.1453334115
1479425504343841074,-3.10379902244,16.2333333333,-13.2331841584
1479425504393866823,-4.09018720036,15.45,-14.0566403025
1479425504443911555,-4.82664986966,15.2,-11.1563089007
1479425504493865529,-5.52065034401,14.95,-11.2905502924
1479425504544030637,-6.41198030993,14.55,-14.9289852331
1479425504593927563,-6.77586590482,14.0166666667,-8.86613708045
1479425504643930639,-7.10986474227,13.4833333333,-8.93397025042
1479425504693935567,-7.75557624371,12.9333333333,-12.910997305
1479425504743928403,-7.32293168364,12.4333333333,-4.5739300928
1479425504793895153,-6.91844814422,11.9333333333,-4.44681643036
1479425504847120213,-5.43833667714,11.75,13.2140024259
1479425504893867777,-5.13232821473,11.3,-3.54575268873
1479425504943950281,-4.84242554915,10.85,-3.38717597333
1479425504993940488,-4.53062862221,10.35,-2.89588815029
1479425505044009630,-4.23245095222,9.76666666667,-2.71022503908
1479425505093985713,-3.97325798926,9.18333333333,-2.75711877004
1479425505144013332,-4.40370426883,8.43333333333,-7.13068590387
1479425505193994744,-4.80560746389,7.53333333333,-7.25234181827
1479425505243981828,-5.15821452895,6.63333333333,-7.14655414086
1479425505294000532,-5.92160902925,5.71666666667,-12.6154618499
1479425505344015123,-6.07808415022,4.88333333333,-6.61363588794
1479425505394084982,-6.21647670585,4.05,-6.65368854412
1479425505444047084,-5.69244675047,3.43333333333,-1.97527256528
1479425505493997611,-5.19427800263,2.88333333333,-1.76129575863
1479425505544021593,-4.73051628102,2.33333333333,-1.66328094321
1479425505597475451,-4.25930153872,1.78333333333,-1.11405924219
1479425505644016954,-3.09839199096,1.45,9.72538000068
1479425505694065982,-2.00486684886,1.11666666667,9.686532446
1479425505744085614,-0.756633258724,0.7,13.5870246697
1479425505794088055,0.526715699741,0.35,15.4978119249
1479425505844056680,1.74359760379,0.0,15.5348827766
1479425505894132054,3.15839260691,-0.233333333333,20.5582102885
1479425505944136342,4.0596282294,-0.583333333333,12.7239995322
1479425505994029243,4.89545513988,-0.933333333333,12.6030044386
1479425506044157543,5.36829948257,-1.35,8.53068856107
1479425506094217558,6.27474530594,-1.53333333333,15.0169768526
1479425506144111951,7.1197352545,-1.73333333333,14.9589953767
1479425506193971673,7.67706973991,-1.81666666667,11.7716192987
1479425506244134085,6.4608153742,-2.2,-7.319489408
1479425506294239469,5.30335905058,-2.58333333333,-7.46151465405
1479425506344373924,3.9531137942,-2.98333333333,-12.2384345539
1479425506394266330,2.75384457773,-3.33333333333,-10.7304013559
1479425506444285607,1.61834750114,-3.68333333333,-10.7741692081
1479425506494279202,0.530118029688,-3.98333333333,-11.0738181447
1479425506544331560,-0.609731575363,-4.23333333333,-13.0757525669
1479425506594249026,-1.68329725891,-4.48333333333,-13.0462248053
1479425506644314617,-2.90998662149,-4.65,-16.8732668822
1479425506694275300,-3.85664558128,-4.68333333333,-13.2078074443
1479425506744255161,-4.74433328414,-4.71666666667,-13.207371166
1479425506794315135,-5.69716783672,-4.76666666667,-15.1430860503
1479425506844284876,-6.67644177484,-4.78333333333,-16.5317283954
1479425506894344060,-7.60098333904,-4.8,-16.6154870052
1479425506944306961,-8.31096629413,-4.83333333333,-14.2894549843
1479425506994394870,-9.10711786884,-4.9,-16.2533093943
1479425507044410604,-9.85474966582,-4.96666666667,-16.334593768
1479425507094494721,-10.6339840814,-4.96666666667,-17.5452960248
1479425507144369962,-11.0827976794,-4.86666666667,-13.9956458594
1479425507194383624,-11.4889808533,-4.76666666667,-13.9770600609
1479425507244401482,-11.6871141803,-4.66666666667,-12.4750135237
1479425507294380694,-11.2486720655,-4.58333333333,-8.4413018754
1479425507344347931,-10.8626851264,-4.5,-8.56756645994
1479425507394462470,-10.4861551085,-4.4,-8.27950664679
1479425507444457175,-9.96181367591,-4.31666666667,-6.24116902392
1479425507494553298,-9.49055418535,-4.23333333333,-6.34484147712
1479425507544451546,-9.04239015265,-4.1,-6.13618773571
1479425507594458574,-8.564045836,-4.05,-5.34354684385
1479425507644511714,-8.13262602597,-4.0,-5.39590024384
1479425507694448961,-7.00758986942,-3.71666666667,5.20887600399
1479425507744464398,-5.33077229552,-3.36666666667,17.2687792314
1479425507794495390,-3.73177879703,-3.01666666667,17.2752969394
1479425507844458618,-3.04816054531,-3.2,2.5876158864
1479425507894530217,-2.27387328916,-3.08333333333,4.56926421982
1479425507944527974,-1.54735106503,-2.96666666667,4.64966920673
1479425507994475232,-0.575224068055,-2.78333333333,9.16881691352
1479425508044585859,-0.231073838189,-2.73333333333,1.68201263029
1479425508094563085,0.0600839400283,-2.68333333333,1.52542392682
1479425508144519173,0.474367161087,-2.51666666667,3.04135196971
1479425508194574392,1.0166742601,-2.33333333333,4.93938235255
1479425508244534947,1.44021013364,-2.15,4.09837390297
1479425508294614118,0.600254309321,-2.06666666667,-7.16654951965
1479425508344645719,0.331666773288,-1.96666666667,-0.956011546286
1479425508394679159,0.157363411345,-1.86666666667,-0.481938307919
1479425508444533863,0.584488237736,-1.8,3.27831641834
1479425508494637889,0.452088402209,-1.78333333333,0.0458636497245
1479425508544664437,0.330245575984,-1.76666666667,-0.0234164497957
